unique_id,unique_reserve,protection_status,depth,visibility,relief_mean,biotic_reef,,,,,,,,,,,
FP_2015_MY_01_SSS_005,Sipadan,closed,8.8,10,2.3846,75,,,,,,,,,,,
FP_2015_MY_01_SSS_024,Sipadan,closed,15.3,10,1.45,20,,,,,,,,,,,
FP_2015_MY_01_SSS_022,Sipadan,closed,18,9,2.8235,64,,,,,,,,,,,
FP_2015_MY_01_SSS_017,Sipadan,closed,22,7,2.4286,42,,,,,,,,,,,
FP_2015_MY_01_SSS_015,Sipadan,closed,22.4,9,3.25,100,,,,,,,,,,,
FP_2015_MY_01_SSS_008,Sipadan,closed,25,9,1.2222,16,,,,,,,,,,,
FP_2015_MY_01_SSS_010,Sipadan,closed,27,7,NA,NA,,,,,,,,,,,
FP_2015_MY_01_SSS_003,Sipadan,closed,27.4,7,3.5,36,,,,,,,,,,,
FP_2015_MY_01_SSS_021,Sipadan,closed,28,9,2.1111,57,,,,,,,,,,,
FP_2015_MY_01_SSS_012,Sipadan,closed,36.9,7,2.2,50,,,,,,,,,,,
FP_2015_MY_01_SSS_023,Sipadan,closed,66.3,5,2,100,,,,,,,,,,,
FP_2015_MY_01_SSMK_012,Sipadan,open,2.7,10,0.3571,6,,,,,,,,,,,
FP_2015_MY_01_SSMK_041,Sipadan,open,3,9,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_025,Sipadan,open,3.3,7,1.3333,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_038,Sipadan,open,3.4,9,0.4,20,,,,,,,,,,,
FP_2015_MY_01_SSMK_014,Sipadan,open,4.4,9,4.5333,99,,,,,,,,,,,
FP_2015_MY_01_SSMK_031,Sipadan,open,4.8,5,0.6667,30,,,,,,,,,,,
FP_2015_MY_01_SSMK_066,Sipadan,open,7.6,7,2.2,55,,,,,,,,,,,
FP_2015_MY_01_SSMK_043,Sipadan,open,8.5,9,1.6,28,,,,,,,,,,,
FP_2015_MY_01_SSMK_047,Sipadan,open,8.9,7,1.8667,93,,,,,,,,,,,
FP_2015_MY_01_SSMK_044,Sipadan,open,9,9,0.5,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_029,Sipadan,open,9.1,9,1.2,100,,,,,,,,,,,
FP_2015_MY_01_SSMK_017,Sipadan,open,9.3,10,1.1818,81,,,,,,,,,,,
FP_2015_MY_01_SSMK_022,Sipadan,open,9.4,10,1.8182,41,,,,,,,,,,,
FP_2015_MY_01_SSMK_004,Sipadan,open,9.7,10,1.6667,33,,,,,,,,,,,
FP_2015_MY_01_SSMK_030,Sipadan,open,10.1,5,0.9,55,,,,,,,,,,,
FP_2015_MY_01_SSMK_063,Sipadan,open,10.4,5,1.6667,83,,,,,,,,,,,
FP_2015_MY_01_SSMK_061,Sipadan,open,10.9,7,1.6,100,,,,,,,,,,,
FP_2015_MY_01_SSMK_016,Sipadan,open,11,10,1.1333,66,,,,,,,,,,,
FP_2015_MY_01_SSMK_021,Sipadan,open,11.1,9,2,100,,,,,,,,,,,
FP_2015_MY_01_SSMK_055,Sipadan,open,11.4,7,1.9167,18,,,,,,,,,,,
FP_2015_MY_01_SSMK_019,Sipadan,open,11.7,7,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_023,Sipadan,open,11.7,7,1.2,20,,,,,,,,,,,
FP_2015_MY_01_SSMK_056,Sipadan,open,12,10,2.0667,99,,,,,,,,,,,
FP_2015_MY_01_SSMK_062,Sipadan,open,12.1,7,2.0833,99,,,,,,,,,,,
FP_2015_MY_01_SSMK_011,Sipadan,open,12.2,10,5,100,,,,,,,,,,,
FP_2015_MY_01_SSMK_069,Sipadan,open,12.2,5,2,100,,,,,,,,,,,
FP_2015_MY_01_SSMK_034,Sipadan,open,12.3,5,1.4,6,,,,,,,,,,,
FP_2015_MY_01_SSMK_068,Sipadan,open,12.3,5,2.3077,76,,,,,,,,,,,
FP_2015_MY_01_SSMK_039,Sipadan,open,13.4,7,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_013,Sipadan,open,13.6,10,0.8667,30,,,,,,,,,,,
FP_2015_MY_01_SSMK_045,Sipadan,open,13.6,7,1,6,,,,,,,,,,,
FP_2015_MY_01_SSMK_027,Sipadan,open,14.2,9,0.3125,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_035,Sipadan,open,14.4,5,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_033,Sipadan,open,14.5,7,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_037,Sipadan,open,14.5,7,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_057,Sipadan,open,15.1,9,3.1,100,,,,,,,,,,,
FP_2015_MY_01_SSMK_052,Sipadan,open,15.5,7,0.2857,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_002,Sipadan,open,15.6,7,2.2667,35,,,,,,,,,,,
FP_2015_MY_01_SSMK_036,Sipadan,open,15.8,7,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_005,Sipadan,open,16,7,1.2667,16,,,,,,,,,,,
FP_2015_MY_01_SSMK_001,Sipadan,open,16.6,7,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_051,Sipadan,open,16.8,7,0.7143,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_053,Sipadan,open,16.9,9,2.55,80,,,,,,,,,,,
FP_2015_MY_01_SSMK_050,Sipadan,open,17.1,7,2.5833,75,,,,,,,,,,,
FP_2015_MY_01_SSMK_049,Sipadan,open,17.4,9,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_040,Sipadan,open,18.4,9,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_003,Sipadan,open,19,9,0.8667,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_064,Sipadan,open,19.5,7,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_007,Sipadan,open,19.6,10,1.8824,16,,,,,,,,,,,
FP_2015_MY_01_SSMK_018,Sipadan,open,20.1,10,1.4286,33,,,,,,,,,,,
FP_2015_MY_01_SSMK_048,Sipadan,open,22.4,9,0.2,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_024,Sipadan,open,23.3,7,1.3158,36,,,,,,,,,,,
FP_2015_MY_01_SSMK_046,Sipadan,open,24.2,9,0.0714,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_008,Sipadan,open,24.6,9,0.7333,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_065,Sipadan,open,25.6,3,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_032,Sipadan,open,26.2,9,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_070,Sipadan,open,27.4,3,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_028,Sipadan,open,27.6,9,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_009,Sipadan,open,28.6,7,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_060,Sipadan,open,29,7,0.5,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_058,Sipadan,open,29.4,7,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_067,Sipadan,open,29.5,3,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_026,Sipadan,open,31.1,7,1.3846,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_054,Sipadan,open,31.7,9,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_006,Sipadan,open,36.9,9,0,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_059,Sipadan,open,48.6,9,0.2,0,,,,,,,,,,,
FP_2015_MY_01_SSMK_015,Sipadan,open,49.2,10,0,0,,,,,,,,,,,
L_2013_DC_01_SUR_017,South Eustatius,closed,23,9,3.8333,100,,,,,,,,,,,
L_2013_DC_01_SUR_018,South Eustatius,closed,36,9,3.4615,25,,,,,,,,,,,
L_2013_DC_01_SUR_019,South Eustatius,closed,22,10,3.2222,42,,,,,,,,,,,
L_2013_DC_01_SUR_020,South Eustatius,closed,30,10,3.3,71,,,,,,,,,,,
L_2013_DC_01_SUR_021,South Eustatius,closed,17,10,1.5,0,,,,,,,,,,,
L_2013_DC_01_SUR_022,South Eustatius,closed,23,10,3.05,100,,,,,,,,,,,
L_2013_DC_01_SUR_023,South Eustatius,closed,12,9,2,NA,,,,,,,,,,,
L_2013_DC_01_SUR_024,South Eustatius,closed,24,9,3.2,92,,,,,,,,,,,
L_2013_DC_01_SUR_025,South Eustatius,closed,22,9,0,0,,,,,,,,,,,
L_2013_DC_01_SUR_026,South Eustatius,closed,17,9,3.4,100,,,,,,,,,,,
L_2013_DC_01_SUR_027,South Eustatius,closed,22,9,1.3,0,,,,,,,,,,,
L_2013_DC_01_SUR_028,South Eustatius,closed,19,10,3.1538,99,,,,,,,,,,,
L_2013_DC_01_SUR_029,South Eustatius,closed,25,9,2.5455,25,,,,,,,,,,,
L_2013_DC_01_SUR_030,South Eustatius,closed,20,10,3.6429,99,,,,,,,,,,,
L_2013_DC_01_SUR_031,South Eustatius,closed,19,9,2,0,,,,,,,,,,,
L_2013_DC_01_SUR_032,South Eustatius,closed,25,9,NA,NA,,,,,,,,,,,
L_2013_DC_01_SUR_033,South Eustatius,closed,26,9,1,0,,,,,,,,,,,
L_2013_DC_01_SUR_034,South Eustatius,closed,11,10,3.4211,93,,,,,,,,,,,
L_2013_DC_01_SUR_035,South Eustatius,closed,15,5,3.75,100,,,,,,,,,,,
L_2013_DC_01_SUR_036,South Eustatius,closed,13,9,2.2,33,,,,,,,,,,,
L_2013_DC_01_SUR_037,South Eustatius,closed,22,10,1,0,,,,,,,,,,,
L_2013_DC_01_SUR_038,South Eustatius,closed,15,9,2,0,,,,,,,,,,,
L_2013_DC_01_SUR_039,South Eustatius,closed,19,9,3.05,60,,,,,,,,,,,
L_2013_DC_01_SUR_040,South Eustatius,closed,21,10,0.4,0,,,,,,,,,,,
L_2013_DC_01_SUR_041,South Eustatius,closed,25,10,4.0769,100,,,,,,,,,,,
L_2013_DC_01_SUR_042,South Eustatius,closed,20,9,1,0,,,,,,,,,,,
L_2013_DC_01_SUR_043,South Eustatius,closed,15,10,3.8667,78,,,,,,,,,,,
L_2013_DC_01_SUR_044,South Eustatius,closed,19,NA,NA,NA,,,,,,,,,,,
L_2013_DC_01_SUR_045,South Eustatius,closed,25,7,1.8,10,,,,,,,,,,,
L_2013_DC_01_SUR_046,South Eustatius,closed,25,7,3.4706,71,,,,,,,,,,,
L_2013_DC_01_SUR_047,South Eustatius,closed,25,7,2.25,100,,,,,,,,,,,
L_2013_DC_01_SUE_002,South Eustatius,open,30,9,2,0,,,,,,,,,,,
L_2013_DC_01_SUE_005,South Eustatius,open,18,10,3,100,,,,,,,,,,,
L_2013_DC_01_SUE_006,South Eustatius,open,25,10,3.4167,99,,,,,,,,,,,
L_2013_DC_01_SUE_007,South Eustatius,open,25,10,4,100,,,,,,,,,,,
L_2013_DC_01_SUE_008,South Eustatius,open,30,9,2,0,,,,,,,,,,,
L_2013_DC_01_SUE_010,South Eustatius,open,27,10,2.3571,61,,,,,,,,,,,
L_2013_DC_01_SUE_011,South Eustatius,open,25,10,3.1333,100,,,,,,,,,,,
L_2013_DC_01_SUE_012,South Eustatius,open,27,10,2,0,,,,,,,,,,,
L_2013_DC_01_SUE_013,South Eustatius,open,25,10,2,22,,,,,,,,,,,
L_2013_DC_01_SUE_014,South Eustatius,open,24,10,3.2857,80,,,,,,,,,,,
L_2013_DC_01_SUE_015,South Eustatius,open,21,9,2.5294,80,,,,,,,,,,,
L_2013_DC_01_SUE_016,South Eustatius,open,30,10,2,0,,,,,,,,,,,
L_2013_DC_01_SUE_017,South Eustatius,open,11,10,3.4667,100,,,,,,,,,,,
L_2013_DC_01_SUE_018,South Eustatius,open,30,9,2.6154,10,,,,,,,,,,,
L_2013_DC_01_SUE_019,South Eustatius,open,25,10,3.3333,100,,,,,,,,,,,
L_2013_DC_01_SUE_020,South Eustatius,open,25,10,3.5625,100,,,,,,,,,,,
L_2013_DC_01_SUE_031,South Eustatius,open,25,10,3.5263,88,,,,,,,,,,,
L_2013_DC_01_SUE_036,South Eustatius,open,30,9,2,0,,,,,,,,,,,
L_2013_DC_01_SUE_037,South Eustatius,open,29,9,2,0,,,,,,,,,,,
L_2013_DC_01_SUE_038,South Eustatius,open,25,9,3.8571,100,,,,,,,,,,,
L_2013_DC_01_SUW_001,South Eustatius,open,24,9,1.5333,0,,,,,,,,,,,
L_2013_DC_01_SUW_002,South Eustatius,open,28,10,2.4,10,,,,,,,,,,,
L_2013_DC_01_SUW_003,South Eustatius,open,29,10,3.4,0,,,,,,,,,,,
L_2013_DC_01_SUW_004,South Eustatius,open,25,10,3,0,,,,,,,,,,,
L_2013_DC_01_SUW_005,South Eustatius,open,28,9,1.7,0,,,,,,,,,,,
L_2013_DC_01_SUW_006,South Eustatius,open,29,9,2,0,,,,,,,,,,,
L_2013_DC_01_SUW_007,South Eustatius,open,26,9,1.2667,0,,,,,,,,,,,
L_2013_DC_01_SUW_008,South Eustatius,open,28,10,1.7,0,,,,,,,,,,,
L_2013_DC_01_SUW_009,South Eustatius,open,27,9,1.5,0,,,,,,,,,,,
L_2013_DC_01_SUW_010,South Eustatius,open,28,10,2.8667,13,,,,,,,,,,,
L_2013_DC_01_SUW_011,South Eustatius,open,26,9,1.6,20,,,,,,,,,,,
L_2013_DC_01_SUW_012,South Eustatius,open,27,9,2,50,,,,,,,,,,,
L_2013_DC_01_SUW_013,South Eustatius,open,25,9,2.5,0,,,,,,,,,,,
L_2013_DC_01_SUW_014,South Eustatius,open,29,10,3.5,7,,,,,,,,,,,
L_2013_DC_01_SUW_015,South Eustatius,open,29,9,4,100,,,,,,,,,,,
L_2013_DC_01_SUW_016,South Eustatius,open,27,10,2.6,11,,,,,,,,,,,
L_2013_DC_01_SUW_017,South Eustatius,open,25,10,1.9333,0,,,,,,,,,,,
L_2013_DC_01_SUW_018,South Eustatius,open,29,10,2.75,80,,,,,,,,,,,
L_2013_DC_01_SUW_019,South Eustatius,open,29,9,1,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_002,South Monte,closed,8,1,1,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_004,South Monte,closed,8,3,1.3,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_038,South Monte,closed,8.3,3,2.5,22,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_012,South Monte,closed,8.5,5,1.2,20,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_034,South Monte,closed,8.5,1,1,5,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_036,South Monte,closed,8.9,3,1.8333,83,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_015,South Monte,closed,9.1,3,1.2857,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_001,South Monte,closed,9.2,3,1,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_003,South Monte,closed,9.2,1,1,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_037,South Monte,closed,9.2,5,3,99,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_006,South Monte,closed,9.4,3,1,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_014,South Monte,closed,9.4,3,1,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_013,South Monte,closed,9.5,3,1,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_005,South Monte,closed,9.6,3,1,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_029,South Monte,closed,9.9,3,1,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_008,South Monte,closed,10,3,2.4,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_007,South Monte,closed,10.1,5,1.5,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_011,South Monte,closed,10.3,3,1.5,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_009,South Monte,closed,10.4,3,2.4375,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_010,South Monte,closed,10.4,3,2.6875,93,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_033,South Monte,closed,10.5,3,2,99,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_041,South Monte,closed,10.5,3,2.8824,33,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_027,South Monte,closed,11.3,3,1,40,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_039,South Monte,closed,11.3,3,2.6667,36,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_030,South Monte,closed,11.5,3,0,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_031,South Monte,closed,11.5,3,0.9091,27,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_028,South Monte,closed,11.8,3,0,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_032,South Monte,closed,11.9,3,1.1818,45,,,,,,,,,,,
LH_2014_AU-I_04_MIMR_035,South Monte,closed,11.9,3,2.1,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_044,South Monte,open,8,3,0,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_037,South Monte,open,8.1,5,2.2105,21,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_041,South Monte,open,8.2,3,1,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_014,South Monte,open,8.6,3,2.1818,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_038,South Monte,open,8.6,NA,NA,NA,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_032,South Monte,open,8.7,3,1,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_016,South Monte,open,9,1,1.6,60,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_028,South Monte,open,9.3,3,1.3333,20,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_036,South Monte,open,9.4,5,1.8333,55,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_033,South Monte,open,9.5,5,1.4,40,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_011,South Monte,open,9.7,3,2.1538,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_013,South Monte,open,9.7,3,2.6316,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_029,South Monte,open,9.7,5,2.4,90,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_015,South Monte,open,10.2,5,1.2857,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_035,South Monte,open,10.4,5,2.7778,43,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_001,South Monte,open,10.6,3,2,25,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_002,South Monte,open,10.6,3,1,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_034,South Monte,open,10.7,5,1,0,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_005,South Monte,open,10.8,3,2.2,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_010,South Monte,open,11.1,3,1.5,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_031,South Monte,open,11.1,5,2.5789,47,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_006,South Monte,open,11.3,3,2,66,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_008,South Monte,open,11.3,3,2.5,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_004,South Monte,open,11.6,3,2.2727,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_009,South Monte,open,11.6,3,2.7222,27,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_030,South Monte,open,11.8,5,2.5294,57,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_012,South Monte,open,11.9,3,1.8333,100,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_039,South Monte,open,12,1,2,55,,,,,,,,,,,
LH_2014_AU-I_04_MIMF_007,South Monte,open,12.1,3,2.4286,100,,,,,,,,,,,
LH_2014_AU-I_02_PMR_010,South Muiron,closed,8.7,5,3,100,,,,,,,,,,,
LH_2014_AU-I_02_PMR_009,South Muiron,closed,8.8,3,1,0,,,,,,,,,,,
LH_2014_AU-I_02_PMR_012,South Muiron,closed,9.5,5,2,60,,,,,,,,,,,
LH_2014_AU-I_02_PMR_006,South Muiron,closed,9.6,3,1.3,20,,,,,,,,,,,
LH_2014_AU-I_02_PMR_011,South Muiron,closed,9.7,3,1.8333,0,,,,,,,,,,,
LH_2014_AU-I_02_PMR_008,South Muiron,closed,10.1,NA,NA,NA,,,,,,,,,,,
LH_2014_AU-I_02_PMR_005,South Muiron,closed,10.3,3,3,100,,,,,,,,,,,
LH_2014_AU-I_02_PMR_007,South Muiron,closed,10.8,3,1,0,,,,,,,,,,,
LH_2014_AU-I_02_PMO_020,South Muiron,open,8.2,5,1.2,30,,,,,,,,,,,
LH_2014_AU-I_02_PMO_006,South Muiron,open,8.3,5,1.5,50,,,,,,,,,,,
LH_2014_AU-I_02_PMO_022,South Muiron,open,8.4,5,1,100,,,,,,,,,,,
LH_2014_AU-I_02_PMO_019,South Muiron,open,8.5,3,1,0,,,,,,,,,,,
LH_2014_AU-I_02_PMO_023,South Muiron,open,8.5,5,2,100,,,,,,,,,,,
LH_2014_AU-I_02_PMO_021,South Muiron,open,8.9,5,1.5455,50,,,,,,,,,,,
LH_2014_AU-I_02_PMO_018,South Muiron,open,9.3,3,2.5714,0,,,,,,,,,,,
LH_2014_AU-I_02_PMO_015,South Muiron,open,9.4,5,2.5789,84,,,,,,,,,,,
LH_2014_AU-I_02_PMO_013,South Muiron,open,9.5,5,2.7,16,,,,,,,,,,,
LH_2014_AU-I_02_PMO_012,South Muiron,open,9.7,5,3,100,,,,,,,,,,,
LH_2014_AU-I_02_PMO_017,South Muiron,open,9.7,3,2.6429,33,,,,,,,,,,,
LH_2014_AU-I_02_PMO_014,South Muiron,open,9.9,3,2.2,80,,,,,,,,,,,
LH_2014_AU-I_02_PMO_024,South Muiron,open,10,5,2,0,,,,,,,,,,,
LH_2014_AU-I_02_PMO_009,South Muiron,open,10.2,7,2.8,100,,,,,,,,,,,
LH_2014_AU-I_02_PMO_016,South Muiron,open,10.5,5,1.5,50,,,,,,,,,,,
LH_2014_AU-I_02_PMO_008,South Muiron,open,10.7,5,1.8,60,,,,,,,,,,,
LH_2014_AU-I_02_PMO_007,South Muiron,open,10.9,NA,NA,NA,,,,,,,,,,,
LH_2014_AU-I_02_PMO_011,South Muiron,open,12.6,1,2,50,,,,,,,,,,,
LH_2014_AU-I_02_PMO_010,South Muiron,open,13.2,NA,NA,NA,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_004,SR-18-2007,closed,8.3,5,2.1538,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_002,SR-18-2007,closed,10.2,5,3.2,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_015,SR-18-2007,closed,10.9,5,2.5455,10,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_014,SR-18-2007,closed,11.6,3,0.3,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_003,SR-18-2007,closed,12.5,3,0.9,100,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_012,SR-18-2007,closed,12.5,3,0.9,24,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_008,SR-18-2007,closed,13,3,0,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_009,SR-18-2007,closed,13.2,3,0,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_013,SR-18-2007,closed,14.4,3,0,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_001,SR-18-2007,closed,14.9,5,2.1333,63,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_011,SR-18-2007,closed,15.7,3,0.1,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_005,SR-18-2007,closed,16.9,3,0,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_010,SR-18-2007,closed,21.3,3,0,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_006,SR-18-2007,closed,21.5,3,0,0,,,,,,,,,,,
FP_2018_AU-P_01_OIGN_007,SR-18-2007,closed,22.3,3,0,0,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_011,SR-18-2007,open,7.7,5,3,50,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_010,SR-18-2007,open,8,5,2.6,73,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_003,SR-18-2007,open,9.5,5,2,0,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_005,SR-18-2007,open,9.7,3,2.5455,66,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_004,SR-18-2007,open,10.1,5,3.1875,21,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_006,SR-18-2007,open,10.3,3,2.0909,0,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_007,SR-18-2007,open,10.3,3,2.1667,16,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_013,SR-18-2007,open,10.4,3,0.6154,12,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_008,SR-18-2007,open,10.7,5,1.8,25,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_014,SR-18-2007,open,12.4,1,0,0,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_015,SR-18-2007,open,12.8,3,2.8462,87,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_002,SR-18-2007,open,15.5,5,2.5,20,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_001,SR-18-2007,open,23.9,3,0,0,,,,,,,,,,,
FP_2018_AU-P_01_OIYW_009,SR-18-2007,open,24,5,2.8,66,,,,,,,,,,,
L_2015_DC_01_SXFR_024,St Maarten French,closed,3,7,0.2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_037,St Maarten French,closed,5,7,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_040,St Maarten French,closed,5,7,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_023,St Maarten French,closed,6,5,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_034,St Maarten French,closed,6,5,NA,NA,,,,,,,,,,,
L_2015_DC_01_SXFR_028,St Maarten French,closed,7,7,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_030,St Maarten French,closed,7,7,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_021,St Maarten French,closed,10,7,1.5,0,,,,,,,,,,,
L_2015_DC_01_SXFR_022,St Maarten French,closed,12,7,2.3,0,,,,,,,,,,,
L_2015_DC_01_SXFR_032,St Maarten French,closed,12,7,1.7,0,,,,,,,,,,,
L_2015_DC_01_SXFR_001,St Maarten French,closed,15,7,1.6667,0,,,,,,,,,,,
L_2015_DC_01_SXFR_003,St Maarten French,closed,15,7,1.8667,46,,,,,,,,,,,
L_2015_DC_01_SXFR_004,St Maarten French,closed,15,7,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_005,St Maarten French,closed,15,9,0.4,0,,,,,,,,,,,
L_2015_DC_01_SXFR_036,St Maarten French,closed,15,9,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_041,St Maarten French,closed,15,9,0,0,,,,,,,,,,,
L_2015_DC_01_SXFR_046,St Maarten French,closed,15,NA,NA,NA,,,,,,,,,,,
L_2015_DC_01_SXFR_013,St Maarten French,closed,16,7,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_016,St Maarten French,closed,16,3,1,NA,,,,,,,,,,,
L_2015_DC_01_SXFR_020,St Maarten French,closed,16,7,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_043,St Maarten French,closed,16,7,2,0,,,,,,,,,,,
L_2015_DC_01_SXFR_045,St Maarten French,closed,16,10,0,0,,,,,,,,,,,
L_2015_DC_01_SXFR_010,St Maarten French,closed,17,3,NA,NA,,,,,,,,,,,
L_2015_DC_01_SXFR_014,St Maarten French,closed,17,5,2,0,,,,,,,,,,,
